name	chr	start	end	count	sum	min	max	mean	median	std	avg_exon_mappabbility	link
anchTM_000001574037	chrX	47131303	47131429	1	12.0	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952		0.936547618536722	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47131303-47131429
anchTM_000001583377	chrX	65035330	65035413	1	12.0	0.144578313253012	0.144578313253012	0.144578313253012	0.144578313253012		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A65035330-65035413
anchTM_000001581242	chrX	55028335	55029672	2	12.0	0.0275229357798165	0.1363636363636363	0.0819432860717264	0.0819432860717264	0.0769619974519136	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A55028335-55029672
anchTM_000001570619	chrX	31564023	31581013	3	12.0	0.0	0.0666666666666666	0.0222222222222222	0.0	0.03849001794597501	0.9136444446113375	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A31564023-31581013
anchTM_000001594684	chrX	103063514	103063578	1	12.0	0.1875	0.1875	0.1875	0.1875		0.9875312512740492	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A103063514-103063578
anchTM_000001591675	chrX	101342818	101342873	1	13.0	0.2363636363636363	0.2363636363636363	0.2363636363636363	0.2363636363636363		0.6810545453971083	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A101342818-101342873
anchTM_000001609103	chrX	153164729	153164871	1	13.0	0.0915492957746478	0.0915492957746478	0.0915492957746478	0.0915492957746478		0.9377605638033908	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153164729-153164871
anchTM_000001609105	chrX	153164729	153164871	1	13.0	0.0915492957746478	0.0915492957746478	0.0915492957746478	0.0915492957746478		0.9377605638033908	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153164729-153164871
anchTM_000001571695	chrX	39954762	39954973	1	13.0	0.0616113744075829	0.0616113744075829	0.0616113744075829	0.0616113744075829		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39954762-39954973
anchTM_000001571666	chrX	39820935	39822714	2	13.0	0.0294117647058823	0.08	0.05470588235294115	0.05470588235294115	0.03577128422473126	0.9975483193367469	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39820935-39822714
anchTM_000001613773	chrX	154478531	154478675	1	13.0	0.0902777777777777	0.0902777777777777	0.0902777777777777	0.0902777777777777		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A154478531-154478675
anchTM_000001609101	chrX	153164729	153164871	1	13.0	0.0915492957746478	0.0915492957746478	0.0915492957746478	0.0915492957746478		0.9377605638033908	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153164729-153164871
anchTM_000001572640	chrX	42052899	42053126	1	13.0	0.0572687224669603	0.0572687224669603	0.0572687224669603	0.0572687224669603		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A42052899-42053126
anchTM_000001578424	chrX	49100026	49100129	1	13.0	0.1262135922330097	0.1262135922330097	0.1262135922330097	0.1262135922330097		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A49100026-49100129
anchTM_000001576299	chrX	48692550	48692899	2	13.0	0.0354609929078014	0.0816326530612244	0.0585468229845129	0.0585468229845129	0.03264829399312611	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A48692550-48692899
anchTM_000001574533	chrX	47358443	47362103	2	13.0	0.0204081632653061	0.0520833333333333	0.0362457482993197	0.0362457482993197	0.022397727550339187	0.7502585036844827	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47358443-47362103
anchTM_000001590982	chrX	88497990	88613490	4	14.0	0.0	0.0909090909090909	0.024206562668101124	0.0029585798816568	0.044555751161749035	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A88497990-88613490
anchTM_000001598314	chrX	108736675	108736746	1	14.0	0.1971830985915492	0.1971830985915492	0.1971830985915492	0.1971830985915492		0.998816901529339	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A108736675-108736746
anchTM_000001596154	chrX	103537906	103539234	2	14.0	0.0515463917525773	0.08	0.06577319587628866	0.06577319587628866	0.02011973934097807	0.99875	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A103537906-103539234
anchTM_000001571688	chrX	39936593	39953817	2	14.0	0.0133333333333333	0.1511627906976744	0.08224806201550386	0.08224806201550386	0.09746014394958773	0.9997558139784393	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39936593-39953817
anchTM_000001584972	chrX	71017887	71018073	1	14.0	0.075268817204301	0.075268817204301	0.075268817204301	0.075268817204301		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A71017887-71018073
anchTM_000001610978	chrX	153844710	153844944	1	14.0	0.0598290598290598	0.0598290598290598	0.0598290598290598	0.0598290598290598		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153844710-153844944
anchTM_000001610986	chrX	153844710	153844796	1	14.0	0.1627906976744186	0.1627906976744186	0.1627906976744186	0.1627906976744186		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153844710-153844796
anchTM_000001585991	chrX	72181109	72181167	1	14.0	0.2413793103448276	0.2413793103448276	0.2413793103448276	0.2413793103448276		0.9949827584727056	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A72181109-72181167
anchTM_000001576273	chrX	48676280	48676384	1	14.0	0.1346153846153846	0.1346153846153846	0.1346153846153846	0.1346153846153846		0.9614711547127136	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A48676280-48676384
anchTM_000001571669	chrX	39821290	39822709	4	14.0	0.0	0.0714285714285714	0.029885944760033374	0.02405760380578105	0.030323514660947484	0.9998658798283262	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39821290-39822709
anchTM_000001584921	chrX	70931349	70931816	2	14.0	0.0	0.1186440677966101	0.05932203389830505	0.05932203389830505	0.08389402488653949	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70931349-70931816
anchTM_000001563597	chrX	6769566	6922850	2	15.0	0.0238095238095238	0.1176470588235294	0.0707282913165266	0.0707282913165266	0.06635315733823345	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A6769566-6922850
anchTM_000001603450	chrX	133434686	133453435	3	15.0	0.0	0.0389610389610389	0.023569023569023535	0.0317460317460317	0.020727716619928054	0.7789230517976621	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A133434686-133453435
anchTM_000001565004	chrX	13164694	13164836	1	15.0	0.1056338028169014	0.1056338028169014	0.1056338028169014	0.1056338028169014		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13164694-13164836
anchTM_000001565005	chrX	13164694	13164803	1	15.0	0.1376146788990825	0.1376146788990825	0.1376146788990825	0.1376146788990825		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13164694-13164803
anchTM_000001565006	chrX	13164694	13164796	1	15.0	0.1470588235294117	0.1470588235294117	0.1470588235294117	0.1470588235294117		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13164694-13164796
anchTM_000001602778	chrX	130179913	130180043	1	15.0	0.1153846153846153	0.1153846153846153	0.1153846153846153	0.1153846153846153		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A130179913-130180043
anchTM_000001603783	chrX	134548085	134548120	1	15.0	0.4285714285714285	0.4285714285714285	0.4285714285714285	0.4285714285714285		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A134548085-134548120
anchTM_000001591413	chrX	99653823	99713974	4	15.0	0.0	0.1020408163265306	0.05435976160375652	0.057699115044247754	0.0456268494182751	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A99653823-99713974
anchTM_000001598932	chrX	115345615	115372279	3	15.0	0.0090497737556561	0.0709219858156028	0.03776836430153074	0.0333333333333333	0.03117362316228908	0.9984796381643996	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A115345615-115372279
anchTM_000001596165	chrX	103537760	103539234	2	15.0	0.0255102040816326	0.0515463917525773	0.03852829791710495	0.03852829791710495	0.01841036485837058	0.9912729593259948	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A103537760-103539234
anchTM_000001571689	chrX	39936242	39937442	3	15.0	0.0	0.1511627906976744	0.055362721277334236	0.0149253731343283	0.08330025009870157	0.9998372093189595	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39936242-39937442
anchTM_000001574052	chrX	47131277	47131429	1	16.0	0.1052631578947368	0.1052631578947368	0.1052631578947368	0.1052631578947368		0.947401315365967	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47131277-47131429
anchTM_000001609060	chrX	153032787	153037781	3	16.0	0.018348623853211	0.0649350649350649	0.0413666717729627	0.0408163265306122	0.023298096125705093	0.8409635126153002	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153032787-153037781
anchTM_000001609061	chrX	153032812	153037781	3	16.0	0.018348623853211	0.0649350649350649	0.046026069778740374	0.0547945205479452	0.024499763669007867	0.8141719740733998	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153032812-153037781
anchTM_000001574039	chrX	47131277	47131425	1	16.0	0.1081081081081081	0.1081081081081081	0.1081081081081081	0.1081081081081081		0.9459797292947768	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47131277-47131425
anchTM_000001571667	chrX	39820937	39822715	4	16.0	0.0	0.0821917808219178	0.03238819322685363	0.02368049604274835	0.03532678090483421	0.9984309623430963	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39820937-39822715
anchTM_000001571665	chrX	39820928	39822719	4	16.0	0.0	0.073170731707317	0.03001240130652085	0.0234394367593832	0.031130938457978586	0.996656378600823	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39820928-39822719
anchTM_000001571664	chrX	39820916	39822715	3	16.0	0.0180722891566265	0.0638297872340425	0.03706359310651307	0.0292887029288702	0.023848979968375757	0.997907949790795	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39820916-39822715
anchTM_000001576260	chrX	48676280	48676410	1	16.0	0.123076923076923	0.123076923076923	0.123076923076923	0.123076923076923		0.969176923770171	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A48676280-48676410
anchTM_000001571663	chrX	39820910	39822714	4	16.0	0.0	0.06	0.0268710134656272	0.0237420269312544	0.025188979599520833	0.9987741596683735	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39820910-39822714
anchTM_000001569950	chrX	26353078	26558239	7	16.0	0.0053763440860215	0.0759493670886076	0.024242032252334712	0.0168067226890756	0.02403246903355083	0.9378319048349518	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A26353078-26558239
anchTM_000001576448	chrX	48794911	48796456	2	16.0	0.0085470085470085	0.066079295154185	0.03731315185059675	0.03731315185059675	0.04068146999710249	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A48794911-48796456
anchTM_000001597665	chrX	106008176	106008524	2	16.0	0.0454545454545454	0.0677966101694915	0.05662557781201845	0.05662557781201845	0.015798225465647076	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A106008176-106008524
anchTM_000001597664	chrX	106008176	106009212	3	16.0	0.0	0.0677966101694915	0.0377503852080123	0.0454545454545454	0.0345486707623708	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A106008176-106009212
anchTM_000001609058	chrX	153032745	153037781	3	16.0	0.018348623853211	0.0649350649350649	0.03728503911990146	0.0285714285714285	0.024485084842840666	0.8634329004801842	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153032745-153037781
anchTM_000001573196	chrX	45773041	45773990	2	16.0	0.0396039603960396	0.0710059171597633	0.05530493877790145	0.05530493877790145	0.022204536570155805	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A45773041-45773990
anchTM_000001597666	chrX	106008176	106008524	2	16.0	0.0454545454545454	0.0677966101694915	0.05662557781201845	0.05662557781201845	0.015798225465647076	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A106008176-106008524
anchTM_000001565003	chrX	13162421	13164833	2	16.0	0.0045454545454545	0.1079136690647482	0.05622956180510135	0.05622956180510135	0.07309236544573831	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13162421-13164833
anchTM_000001594934	chrX	103215808	103215947	1	17.0	0.1223021582733813	0.1223021582733813	0.1223021582733813	0.1223021582733813		0.994258993392368	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A103215808-103215947
anchTM_000001564077	chrX	9342756	9343449	2	17.0	0.03125	0.0546448087431694	0.0429474043715847	0.0429474043715847	0.01654262790685741	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A9342756-9343449
anchTM_000001564929	chrX	13044694	13048205	2	17.0	0.0064516129032258	0.1538461538461538	0.0801488833746898	0.0801488833746898	0.1042236794106226	0.9472855146613814	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13044694-13048205
anchTM_000001564930	chrX	13044694	13048205	2	17.0	0.0064516129032258	0.1538461538461538	0.0801488833746898	0.0801488833746898	0.1042236794106226	0.9472855146613814	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13044694-13048205
anchTM_000001593879	chrX	101638626	101638857	1	17.0	0.0735930735930736	0.0735930735930736	0.0735930735930736	0.0735930735930736		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A101638626-101638857
anchTM_000001564934	chrX	13044720	13048205	2	17.0	0.0077519379844961	0.1538461538461538	0.08079904591532495	0.08079904591532495	0.10330421072790943	0.9394835641737593	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13044720-13048205
anchTM_000001564935	chrX	13044721	13048205	2	17.0	0.0078125	0.1538461538461538	0.0808293269230769	0.0808293269230769	0.1032613869160643	0.9391201920807362	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13044721-13048205
anchTM_000001571670	chrX	39821301	39822715	4	17.0	0.0	0.0729166666666666	0.030069414688040825	0.02368049604274835	0.031008586088741272	0.9984309623430963	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39821301-39822715
anchTM_000001598803	chrX	113282782	113304273	2	17.0	0.0	0.1531531531531531	0.07657657657657654	0.07657657657657654	0.10829563315469642	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A113282782-113304273
anchTM_000001564940	chrX	13044729	13048205	2	17.0	0.0083333333333333	0.1538461538461538	0.08108974358974355	0.08108974358974355	0.10289310213419632	0.9359951920807362	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13044729-13048205
anchTM_000001579151	chrX	50983994	50984216	1	17.0	0.0765765765765765	0.0765765765765765	0.0765765765765765	0.0765765765765765		0.5581936933905691	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A50983994-50984216
anchTM_000001565127	chrX	13423298	13424222	2	17.0	0.0	0.1240875912408759	0.06204379562043795	0.06204379562043795	0.08774317722752778	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13423298-13424222
anchTM_000001564942	chrX	13044732	13048205	2	17.0	0.0087719298245614	0.1538461538461538	0.0813090418353576	0.0813090418353576	0.10258296758104431	0.9333636131333678	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13044732-13048205
anchTM_000001564072	chrX	9342746	9343451	2	17.0	0.0299145299145299	0.054054054054054	0.04198429198429195	0.04198429198429195	0.017069221213673855	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A9342746-9343451
anchTM_000001574033	chrX	47131277	47131464	1	17.0	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0909090909090909		0.957245988960572	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47131277-47131464
anchTM_000001566933	chrX	18025374	18049704	2	17.0	0.0095238095238095	0.1441441441441441	0.07683397683397679	0.07683397683397679	0.09519095149564073	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A18025374-18049704
anchTM_000001564952	chrX	13047997	13048205	1	17.0	0.0817307692307692	0.0817307692307692	0.0817307692307692	0.0817307692307692		0.9859951920807362	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13047997-13048205
anchTM_000001565025	chrX	13243442	13251342	3	17.0	0.0256410256410256	0.06	0.043130341880341865	0.04375	0.017187866705589406	0.9827791670958201	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13243442-13251342
anchTM_000001565022	chrX	13243437	13251349	3	17.0	0.0245398773006134	0.06	0.0423213732416186	0.0424242424242424	0.01773028516452678	0.983301010517159	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13243437-13251349
anchTM_000001564943	chrX	13044732	13048205	2	17.0	0.0085470085470085	0.1538461538461538	0.08119658119658114	0.08119658119658114	0.10274201094163511	0.934713140798685	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13044732-13048205
anchTM_000001565021	chrX	13243352	13251336	3	17.0	0.0266666666666666	0.06	0.0382222222222222	0.028	0.018871887773833036	0.9889786669413249	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13243352-13251336
anchTM_000001584025	chrX	68996191	69038662	6	18.0	0.0	0.1923076923076923	0.05151949357831708	0.02431372549019605	0.07365991047802492	0.9752261439180062	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68996191-69038662
anchTM_000001602367	chrX	125386838	125387023	1	18.0	0.0972972972972973	0.0972972972972973	0.0972972972972973	0.0972972972972973		0.7153405401553656	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A125386838-125387023
anchTM_000001608396	chrX	151905030	151905118	1	18.0	0.2045454545454545	0.2045454545454545	0.2045454545454545	0.2045454545454545		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A151905030-151905118
anchTM_000001584015	chrX	68985376	69037116	5	18.0	0.0	0.1923076923076923	0.0618233922939805	0.0352941176470588	0.07736892495678373	0.9717647058823529	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68985376-69037116
anchTM_000001591402	chrX	98900013	98900084	1	18.0	0.2535211267605634	0.2535211267605634	0.2535211267605634	0.2535211267605634		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A98900013-98900084
anchTM_000001591398	chrX	98900013	98900084	1	18.0	0.2535211267605634	0.2535211267605634	0.2535211267605634	0.2535211267605634		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A98900013-98900084
anchTM_000001591397	chrX	98900013	98900084	1	18.0	0.2535211267605634	0.2535211267605634	0.2535211267605634	0.2535211267605634		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A98900013-98900084
anchTM_000001592529	chrX	101418065	101418141	1	18.0	0.2368421052631578	0.2368421052631578	0.2368421052631578	0.2368421052631578		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A101418065-101418141
anchTM_000001576256	chrX	48673367	48676366	3	18.0	0.0	0.1511627906976744	0.0585977775231985	0.0246305418719211	0.08110411300433097	0.9321093869274956	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A48673367-48676366
anchTM_000001592530	chrX	101418067	101418141	1	18.0	0.2432432432432432	0.2432432432432432	0.2432432432432432	0.2432432432432432		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A101418067-101418141
anchTM_000001591408	chrX	98900013	98900084	1	18.0	0.2535211267605634	0.2535211267605634	0.2535211267605634	0.2535211267605634		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A98900013-98900084
anchTM_000001590301	chrX	80808284	80808371	1	18.0	0.2068965517241379	0.2068965517241379	0.2068965517241379	0.2068965517241379		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A80808284-80808371
anchTM_000001564556	chrX	12974153	12974349	1	19.0	0.096938775510204	0.096938775510204	0.096938775510204	0.096938775510204		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A12974153-12974349
anchTM_000001564554	chrX	12974136	12974349	1	19.0	0.0892018779342723	0.0892018779342723	0.0892018779342723	0.0892018779342723		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A12974136-12974349
anchTM_000001584018	chrX	68996152	69037116	5	19.0	0.006578947368421	0.1923076923076923	0.0631391817676647	0.0352941176470588	0.07610020129174462	0.9717647058823529	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68996152-69037116
anchTM_000001591223	chrX	94600106	94600205	1	19.0	0.1919191919191919	0.1919191919191919	0.1919191919191919	0.1919191919191919		0.9650404043871949	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A94600106-94600205
anchTM_000001584031	chrX	69026065	69038662	6	19.0	0.0	0.1923076923076923	0.053683995742819235	0.02431372549019605	0.07201568646119455	0.9752261439180062	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69026065-69038662
anchTM_000001604370	chrX	135389811	135389974	1	19.0	0.1165644171779141	0.1165644171779141	0.1165644171779141	0.1165644171779141		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A135389811-135389974
anchTM_000001584022	chrX	68996176	69037116	5	19.0	0.0078125	0.1923076923076923	0.06338589229398049	0.0352941176470588	0.0758726561685438	0.9717647058823529	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68996176-69037116
anchTM_000001584017	chrX	68996149	69037116	5	19.0	0.0064516129032258	0.1923076923076923	0.06311371487462566	0.0352941176470588	0.07612387873102977	0.9717647058823529	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68996149-69037116
anchTM_000001584020	chrX	68996171	69037116	5	19.0	0.0075187969924812	0.1923076923076923	0.06332715169247674	0.0352941176470588	0.075926531875154	0.9717647058823529	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68996171-69037116
anchTM_000001602644	chrX	129926705	129926943	1	19.0	0.0798319327731092	0.0798319327731092	0.0798319327731092	0.0798319327731092		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A129926705-129926943
anchTM_000001602645	chrX	129926705	129926943	1	19.0	0.0798319327731092	0.0798319327731092	0.0798319327731092	0.0798319327731092		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A129926705-129926943
anchTM_000001607604	chrX	150898861	150899005	1	19.0	0.1319444444444444	0.1319444444444444	0.1319444444444444	0.1319444444444444		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A150898861-150899005
anchTM_000001571558	chrX	39767603	39767667	1	19.0	0.296875	0.296875	0.296875	0.296875		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39767603-39767667
anchTM_000001584019	chrX	68996171	69037116	5	19.0	0.0075187969924812	0.1923076923076923	0.06332715169247674	0.0352941176470588	0.075926531875154	0.9717647058823529	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68996171-69037116
anchTM_000001602643	chrX	129926704	129926943	1	19.0	0.0794979079497908	0.0794979079497908	0.0794979079497908	0.0794979079497908		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A129926704-129926943
anchTM_000001564557	chrX	12974153	12974349	1	19.0	0.096938775510204	0.096938775510204	0.096938775510204	0.096938775510204		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A12974153-12974349
anchTM_000001578421	chrX	49099282	49099535	1	19.0	0.075098814229249	0.075098814229249	0.075098814229249	0.075098814229249		0.815541502014686	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A49099282-49099535
anchTM_000001578420	chrX	49099280	49099535	1	19.0	0.0745098039215686	0.0745098039215686	0.0745098039215686	0.0745098039215686		0.81061568631261	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A49099280-49099535
anchTM_000001578419	chrX	49099314	49099535	1	19.0	0.085972850678733	0.085972850678733	0.085972850678733	0.085972850678733		0.8570859728558031	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A49099314-49099535
anchTM_000001578418	chrX	49099306	49099523	1	19.0	0.0875576036866359	0.0875576036866359	0.0875576036866359	0.0875576036866359		0.8857511520935094	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A49099306-49099523
anchTM_000001603555	chrX	134186912	134187150	1	19.0	0.0798319327731092	0.0798319327731092	0.0798319327731092	0.0798319327731092		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A134186912-134187150
anchTM_000001603556	chrX	134186936	134187150	1	19.0	0.0887850467289719	0.0887850467289719	0.0887850467289719	0.0887850467289719		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A134186936-134187150
anchTM_000001603557	chrX	134187012	134187150	1	19.0	0.1376811594202898	0.1376811594202898	0.1376811594202898	0.1376811594202898		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A134187012-134187150
anchTM_000001603558	chrX	134187013	134187150	1	19.0	0.1386861313868613	0.1386861313868613	0.1386861313868613	0.1386861313868613		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A134187013-134187150
anchTM_000001603559	chrX	134187013	134187150	1	19.0	0.1386861313868613	0.1386861313868613	0.1386861313868613	0.1386861313868613		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A134187013-134187150
anchTM_000001601438	chrX	120243144	120243199	1	19.0	0.3454545454545454	0.3454545454545454	0.3454545454545454	0.3454545454545454		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A120243144-120243199
anchTM_000001609475	chrX	153599154	153599193	1	19.0	0.4871794871794871	0.4871794871794871	0.4871794871794871	0.4871794871794871		0.8482820513920907	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153599154-153599193
